,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
158,Ready For The Weekend,9,3DRUH4dR9qrEtD7D2ZpjMY,Relax,spotify:track:3DRUH4dR9qrEtD7D2ZpjMY,0.0137,0.736,0.672,0.00211,0.143,-5.578,0.0352,127.956,0.794,30
159,Ready For The Weekend,10,7x8SJJ2dw9Bi7ww5a0hdCW,Limits,spotify:track:7x8SJJ2dw9Bi7ww5a0hdCW,0.236,0.511,0.854,0.00314,0.196,-6.14,0.0288,152.024,0.451,30
160,Ready For The Weekend,11,3yyStq4y45WH6Y3RW4tKZ1,Burns Night,spotify:track:3yyStq4y45WH6Y3RW4tKZ1,0.169,0.303,0.487,0.798,0.106,-8.072,0.0342,82.605,0.0612,26
161,Ready For The Weekend,12,4Vo3XVsT3UWqhl68Xi0Ghj,Yeah Yeah Yeah La La La,spotify:track:4Vo3XVsT3UWqhl68Xi0Ghj,0.0689,0.878,0.482,2.84e-05,0.24,-4.942,0.0571,128.999,0.826,30
163,Ready For The Weekend,14,7zpO8g5FuuqgbiPjUDhTtP,5iliconeator,spotify:track:7zpO8g5FuuqgbiPjUDhTtP,0.699,0.523,0.405,0.891,0.107,-10.874,0.0296,147.067,0.0994,27
164,Ready For The Weekend,15,1oQkYbiPFdrJzv8mvjH8nm,Greatest Fear,spotify:track:1oQkYbiPFdrJzv8mvjH8nm,0.00939,0.804,0.782,0.201,0.129,-4.726,0.26,131.978,0.668,25
177,Ready For The Weekend,13,6HRcgMY2oQ45Rj6CaNLWBn,Dance Wiv Me (feat. Calvin Harris & Chrome) - Extended Mix,spotify:track:6HRcgMY2oQ45Rj6CaNLWBn,0.0313,0.884,0.577,0.0,0.17,-7.656,0.0441,112.003,0.685,0
183,I Created Disco,5,6VlqhyTcjvkjpVzP1hjGCo,Acceptable in the 80S,spotify:track:6VlqhyTcjvkjpVzP1hjGCo,0.0156,0.783,0.807,0.261,0.0448,-5.428,0.0499,128.004,0.91,0
207,I Created Disco,15,50oCJjIl1frJTXE1e3yNbv,Rock n Roll Attitude,spotify:track:50oCJjIl1frJTXE1e3yNbv,0.311,0.92,0.428,0.257,0.695,-6.833,0.0555,119.97,0.736,1
208,I Created Disco,16,4MWVz8GepV2TbWZUA3mpAe,Love For You,spotify:track:4MWVz8GepV2TbWZUA3mpAe,0.00112,0.853,0.392,0.0829,0.0689,-5.019,0.0465,122.005,0.97,2
209,I Created Disco,17,1gU87g7kuRu5L5vbVN8Var,The Girls - Groove Armada Remix,spotify:track:1gU87g7kuRu5L5vbVN8Var,0.00214,0.809,0.686,0.0328,0.0485,-5.566,0.0722,120.981,0.868,1
210,I Created Disco,18,70AscQTuEr7OxWlaAyfmOh,Acceptable in the 80's - Tom Neville Remix,spotify:track:70AscQTuEr7OxWlaAyfmOh,0.00103,0.764,0.839,0.348,0.0288,-5.508,0.0758,125.981,0.78,1
211,I Created Disco,1,38orAaD0ZcoVXKYokVeLND,Merrymaking at My Place,spotify:track:38orAaD0ZcoVXKYokVeLND,0.216,0.961,0.635,0.134,0.0951,-5.067,0.0441,113.97,0.97,35
212,I Created Disco,2,46u9JfIfmyGVxPDPaGPytF,Colours,spotify:track:46u9JfIfmyGVxPDPaGPytF,0.000497,0.784,0.572,0.0715,0.0657,-6.884,0.044,114.941,0.966,33
213,I Created Disco,3,3CCBYA6phK88KNGyU3B5aj,This Is the Industry,spotify:track:3CCBYA6phK88KNGyU3B5aj,0.00535,0.838,0.761,0.4,0.335,-5.734,0.0478,117.959,0.904,28
214,I Created Disco,4,1bHhtkFwH6eBNTka0DnGzU,The Girls,spotify:track:1bHhtkFwH6eBNTka0DnGzU,0.00595,0.617,0.887,0.000332,0.353,-4.894,0.0317,127.923,0.86,53
215,I Created Disco,5,00cxhG668jV6gU6VK2FUVI,Acceptable in the 80's,spotify:track:00cxhG668jV6gU6VK2FUVI,0.0143,0.787,0.808,0.257,0.0466,-5.454,0.0511,127.99,0.942,62
216,I Created Disco,6,0SStFkydTKUFZPqfWP4GO4,Neon Rocks,spotify:track:0SStFkydTKUFZPqfWP4GO4,0.0045,0.798,0.593,0.225,0.311,-6.658,0.0468,103.509,0.977,29
