,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
314,Nothing Was The Same (Deluxe),3,3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,spotify:track:3dgQqOiQ9fCKVhNOedd2lf,0.0331,0.794,0.523,0.0,0.156,-7.829,0.161,86.307,0.56,70
315,Nothing Was The Same (Deluxe),4,1HnhCD1u0c4dHSMazmWGyM,Wu-Tang Forever,spotify:track:1HnhCD1u0c4dHSMazmWGyM,0.0414,0.855,0.433,0.0,0.1,-8.447,0.15,99.975,0.394,58
316,Nothing Was The Same (Deluxe),5,3EJ9ZuqkL1kwgouugqsLu8,Own It,spotify:track:3EJ9ZuqkL1kwgouugqsLu8,0.0437,0.652,0.345,3.59e-05,0.297,-11.319,0.119,103.281,0.304,57
317,Nothing Was The Same (Deluxe),6,3X37NtwadSS0RM20dh2IgP,Worst Behavior,spotify:track:3X37NtwadSS0RM20dh2IgP,0.156,0.777,0.778,1.08e-06,0.196,-6.349,0.136,109.925,0.437,62
318,Nothing Was The Same (Deluxe),7,2WC4sK0ryyysQhtDok9Ytr,From Time,spotify:track:2WC4sK0ryyysQhtDok9Ytr,0.629,0.737,0.494,0.0,0.126,-9.723,0.416,94.485,0.44,71
319,Nothing Was The Same (Deluxe),8,6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",spotify:track:6jdOi5U5LBzQrc4c1VT983,0.00411,0.773,0.414,3.4e-05,0.0733,-7.436,0.0961,99.993,0.289,77
320,Nothing Was The Same (Deluxe),9,1Sj81sMg37Hd4omn7Ow2qR,Connect,spotify:track:1Sj81sMg37Hd4omn7Ow2qR,0.411,0.685,0.489,0.0,0.132,-9.472,0.152,75.018,0.461,53
321,Nothing Was The Same (Deluxe),10,5dHpbFmZjWucrol0M7aNGU,The Language,spotify:track:5dHpbFmZjWucrol0M7aNGU,0.0118,0.823,0.662,0.0,0.0805,-8.426,0.318,120.117,0.533,56
323,Nothing Was The Same (Deluxe),12,5LnXWeA9tuWKI2C1H74iiJ,Too Much,spotify:track:5LnXWeA9tuWKI2C1H74iiJ,0.171,0.668,0.565,0.0,0.124,-5.879,0.505,140.489,0.142,65
324,Nothing Was The Same (Deluxe),13,4RI9eX7jNcdaQOJifn7t6z,Pound Cake / Paris Morton Music 2,spotify:track:4RI9eX7jNcdaQOJifn7t6z,0.138,0.521,0.762,1.11e-05,0.114,-6.746,0.529,164.09,0.266,69
338,Nothing Was The Same (Deluxe),11,7wbClNblLd3hkosmuYAdN9,305 To My City,spotify:track:7wbClNblLd3hkosmuYAdN9,0.0567,0.419,0.494,0.0,0.144,-8.782,0.345,67.622,0.134,50
341,Nothing Was The Same (Deluxe),14,3eN46sMTppXYMAyWi37wn1,Come Thru,spotify:track:3eN46sMTppXYMAyWi37wn1,0.159,0.558,0.468,0.0,0.586,-5.812,0.173,81.977,0.405,63
342,Nothing Was The Same (Deluxe),15,7y911sqgHGHcyU4ivapjwi,All Me,spotify:track:7y911sqgHGHcyU4ivapjwi,0.0705,0.67,0.515,0.0,0.25,-6.977,0.397,122.006,0.422,71
