,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
106,Red Pill Blues (Deluxe),19,6gHOuLzy1E9QbV0B7Z4iI9,Daylight - Live In Manchester,spotify:track:6gHOuLzy1E9QbV0B7Z4iI9,0.0162,0.456,0.696,3.65e-06,0.918,-4.756,0.0398,115.983,0.271,39
107,Red Pill Blues (Deluxe),20,69UCc4p7AVm3FHUo6vKuYJ,Maps - Live In Manchester,spotify:track:69UCc4p7AVm3FHUo6vKuYJ,0.104,0.692,0.797,6.64e-06,0.48,-5.545,0.0376,119.987,0.475,39
108,Red Pill Blues (Deluxe),21,2XP9LYVKKUoEDtx05Yonbq,This Love - Live In Manchester,spotify:track:2XP9LYVKKUoEDtx05Yonbq,0.124,0.575,0.854,0.0,0.181,-5.112,0.0407,98.913,0.453,39
109,Red Pill Blues (Deluxe),22,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B) - Cardi B Version,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,0.568,0.851,0.541,0.0,0.13,-6.825,0.0505,124.959,0.448,78
139,Red Pill Blues (Deluxe),14,3ruA1Kfcd7WZLMXR1O5W8K,Dont' Wanna Know (feat. Kendrick Lamar),spotify:track:3ruA1Kfcd7WZLMXR1O5W8K,0.343,0.783,0.61,0.0,0.0983,-6.124,0.0696,100.047,0.418,24
163,Red Pill Blues (Deluxe),16,04GKRudrMjdPdX10873SAM,Girls Like You (feat. Cardi B),spotify:track:04GKRudrMjdPdX10873SAM,0.567,0.613,0.522,0.0,0.13,-6.814,0.115,59.406,0.447,49
180,Red Pill Blues (Deluxe),2,0ExtPzAWi4arQz6kaabm02,What Lovers Do,spotify:track:0ExtPzAWi4arQz6kaabm02,0.0788,0.799,0.597,5.66e-06,0.1,-5.131,0.0611,110.001,0.419,61
184,Red Pill Blues (Deluxe),6,76hFpagPBZ6X5s0oqMbJ5Q,Help Me Out,spotify:track:76hFpagPBZ6X5s0oqMbJ5Q,0.461,0.934,0.564,1.84e-05,0.101,-4.806,0.0638,115.092,0.543,36
185,Red Pill Blues (Deluxe),7,6E5GZrfUuBSd4FilOPIljZ,Who I Am,spotify:track:6E5GZrfUuBSd4FilOPIljZ,0.172,0.812,0.67,3.29e-06,0.253,-4.008,0.0901,125.087,0.654,33
186,Red Pill Blues (Deluxe),8,0BiQ5VdMUIAYaUp26dLiXQ,Whiskey,spotify:track:0BiQ5VdMUIAYaUp26dLiXQ,0.735,0.604,0.405,0.0,0.105,-8.279,0.0597,103.98,0.0861,36
192,Red Pill Blues (Deluxe),14,1yjzhkjFzBq7BhvbgMrNMa,Don't Wanna Know,spotify:track:1yjzhkjFzBq7BhvbgMrNMa,0.343,0.783,0.61,0.0,0.0983,-6.124,0.0696,100.047,0.418,62
